epoch,loss,auroc,average_precision,f1,mcc,balanced_accuracy,threshold,learning_rate
1,0.900069694446795,0.8793648280052224,0.890489412976753,0.7915801956715091,0.6003476170593435,0.7996989606629006,0.4696701765060425,0.001
2,0.8261918450846817,0.8945425106971572,0.9045621333551204,0.8124819416353655,0.6311030986295882,0.815613648409323,0.450611412525177,0.001
3,0.8056624454681319,0.9049391134609667,0.9144637661894918,0.8209658421672555,0.6542837968103894,0.8268556820972892,0.46767303347587585,0.001
4,0.7908427045802877,0.9083602647465647,0.9171604993789945,0.8161057692307693,0.6528293409181851,0.8252843957237226,0.5124814510345459,0.001
5,0.7816532947800376,0.9127328489987978,0.920316879020172,0.8272004710038269,0.6662303552140021,0.8328326783613635,0.5062954425811768,0.001
6,0.7725494312517571,0.9110300296030094,0.9184707347619471,0.8296210587214348,0.6651807462781265,0.8326470131985471,0.4831629693508148,0.001
7,0.7644087312197444,0.9135692309681089,0.9207143616569337,0.817794028031688,0.6619600044202765,0.8289711984694339,0.5507760643959045,0.001
8,0.7600149580926606,0.9181509107126699,0.9263272757793215,0.821875,0.6812985433399775,0.836408631410215,0.5871200561523438,0.001
9,0.7525590661800269,0.9168575565236501,0.9233909231419927,0.8224977320834593,0.667564948419817,0.83225823131714,0.5810448527336121,0.001
10,0.7491983299303536,0.9193550680610676,0.9264514795259494,0.8351518726039516,0.6822021507945628,0.8407551999172667,0.565053403377533,0.001
11,0.7432064206913264,0.9178096358442029,0.9251663684532112,0.8218159281066005,0.6771588813853601,0.8351593908760682,0.6001939177513123,0.001
12,0.7406782371829255,0.9177511408146646,0.9251672672389917,0.8346502780216565,0.6786878536542064,0.8392152617087012,0.5306091904640198,0.001
13,0.7342824015954528,0.9163126801711545,0.9242723760851325,0.8266985932355582,0.6714141178433982,0.8347497640808201,0.5078018307685852,0.001
14,0.7308505706112794,0.9177338508473698,0.9250924326764749,0.8358989253557944,0.6787374204530189,0.8393812130770324,0.5247148275375366,0.001
