epoch,loss,auroc,average_precision,f1,threshold,learning_rate
1,1.1016374838328409,0.6220390725308473,0.5907042869648182,0.6123483131084144,0.5311330556869507,0.001
2,1.0838523679626677,0.6406472433331107,0.6078649855721987,0.6391831525207403,0.5368584394454956,0.001
3,1.0758615489491445,0.6542731839252622,0.6239076499923506,0.6297485286249331,0.5709372758865356,0.001
4,1.0681786286140869,0.6727986301601373,0.6437868721472306,0.6580628673651929,0.5177552103996277,0.001
5,1.058386364025984,0.6889832278012671,0.6633288925561471,0.6658169768034667,0.5217328667640686,0.001
6,1.0471926940653375,0.7076775585109483,0.6885618500331739,0.6505956552207428,0.48753368854522705,0.001
7,1.0356691413058967,0.7205712583500481,0.7106857974780236,0.6632283245051576,0.49594926834106445,0.001
8,1.0255071505339084,0.7282971406440844,0.7181927186731576,0.6631491252429881,0.5392761826515198,0.001
9,1.0175110885721006,0.7423108797929509,0.7323725314913259,0.6894694317263668,0.5058506727218628,0.001
10,1.009006738781691,0.7459422316379496,0.7338061675623131,0.6917233106757297,0.527592122554779,0.001
11,1.002683983829445,0.7617918638828252,0.7522558120397808,0.6881476224272534,0.4960852563381195,0.001
12,0.9968840218113806,0.7688681115311966,0.7598491264403276,0.6968798531695609,0.5090458393096924,0.001
13,0.9898523100597891,0.7728042214721862,0.7636747321554767,0.7142857142857143,0.523969829082489,0.001
14,0.9855950955383316,0.7681564828183245,0.7561914071896645,0.7181199434955695,0.5151559114456177,0.001
15,0.9785465105565009,0.7794035491563989,0.7703564591649487,0.7092817227749761,0.504666805267334,0.001
16,0.9744956608779892,0.7935337344862807,0.7854374135390428,0.7119318181818182,0.5059263706207275,0.001
17,0.9674460390608706,0.7968822828221469,0.7901713136565549,0.7280844155844156,0.5025534629821777,0.001
18,0.9654598331261062,0.7990897059680622,0.789139841621648,0.7420267489711934,0.45343855023384094,0.001
19,0.961457551120522,0.8025835257518618,0.7926451072182283,0.7318950116806376,0.5172321200370789,0.001
20,0.9564606119058803,0.808218115187662,0.7977899785069418,0.7270638908829864,0.5260242223739624,0.0007
21,0.9482101700501052,0.8153083806028224,0.8059818090700203,0.7452194990573661,0.402602881193161,0.0007
22,0.9447126320736137,0.8156505325724727,0.8080313720453579,0.7352776219854178,0.49194321036338806,0.0007
23,0.9399521089123632,0.8219348356272718,0.8157934836539918,0.7487025402895384,0.42352059483528137,0.0007
24,0.9378416815441764,0.8242883199544607,0.8163740402101631,0.7284886312973696,0.5588337779045105,0.0007
25,0.9348967644030939,0.8264598892067302,0.8197978806867017,0.757123473541384,0.40715768933296204,0.0007
26,0.932779584102288,0.8317443898528111,0.8254994618158169,0.7514516357456451,0.4558815360069275,0.0007
27,0.9283764864394288,0.8314126228765848,0.8232851415402708,0.7473654229564227,0.47814175486564636,0.0007
28,0.9279043344918363,0.8304633239149735,0.8247530260285243,0.7396742292030251,0.49792298674583435,0.0007
29,0.9242563867521382,0.8349009145270025,0.8285552736665209,0.7428571428571429,0.5341898202896118,0.0007
30,0.9211581534968165,0.8343312798687021,0.828345948044971,0.7577413479052824,0.4369896352291107,0.0007
31,0.9187586287300505,0.8379417037801851,0.831456336694808,0.7516508756818834,0.5109137892723083,0.0007
32,0.918194876340573,0.8377669752786614,0.8294134569982559,0.7539400823512707,0.5120863318443298,0.0007
33,0.9144898831487416,0.837449976315897,0.8321942843706166,0.7607073777286544,0.5752813220024109,0.0007
34,0.9119323922726447,0.8444883167639381,0.8379047690254742,0.7640512748274405,0.4500232934951782,0.0007
35,0.9124987330027445,0.8427581689621847,0.8359700846489426,0.7565456386518155,0.49684077501296997,0.0007
36,0.9085407502161053,0.8467661051504671,0.841824249732524,0.7567177116440336,0.46971356868743896,0.0007
37,0.905046255050781,0.8390315752763553,0.8327813716377293,0.7678304578182312,0.5350739359855652,0.0007
38,0.9051138724157672,0.8468055523308111,0.8399946178653329,0.7683537263626251,0.5488784313201904,0.0007
39,0.9030759470191544,0.8510810501747601,0.8431670948739636,0.7691208005718371,0.4506596624851227,0.0007
40,0.9019021611965583,0.8508227678858412,0.845094421523827,0.767173943962452,0.41590362787246704,0.00049
41,0.896434102110758,0.8530076836315604,0.84914638227676,0.7772049602898147,0.47725412249565125,0.00049
42,0.8923640089358637,0.8526599245551945,0.8475134576859391,0.7671193296735047,0.4947206377983093,0.00049
43,0.8895342013317192,0.8543176538096501,0.8466277149122984,0.7727659574468085,0.5553677082061768,0.00049
44,0.8902916127812125,0.8578506838537913,0.8501366227006925,0.7710877999712602,0.5301066040992737,0.00049
45,0.8875494839664467,0.8586329147272791,0.8523064697546985,0.7865168539325843,0.47148922085762024,0.00049
46,0.8847911468522991,0.8561050967652364,0.8490995125033456,0.7733333333333333,0.540267288684845,0.00049
47,0.8849238434475577,0.8589718682769014,0.852998664454143,0.782032201325937,0.405329167842865,0.00049
48,0.8842905098330713,0.8585275642996937,0.853160523514839,0.7685986793837124,0.591976523399353,0.00049
49,0.8819118598977963,0.8610360732815681,0.855469163103873,0.7818484596169858,0.4702998697757721,0.00049
50,0.8812858615806717,0.8629416603448513,0.8582326134462352,0.7722513089005235,0.5355141758918762,0.00049
51,0.8798208783962531,0.860389716029265,0.85542594860607,0.7854785478547854,0.5286146998405457,0.00049
52,0.8787743314773498,0.8638700708596136,0.8582595057465179,0.7864238410596026,0.5332139730453491,0.00049
53,0.8771385966898676,0.8642991329833551,0.8586833536728715,0.7863674147963424,0.45315051078796387,0.00049
54,0.8752371028749767,0.8645103471651969,0.857032872344228,0.7787356321839081,0.6365087032318115,0.00049
55,0.8741080624138762,0.8643852534041062,0.8596509113170558,0.7876702903536535,0.37732207775115967,0.00049
56,0.8710358581857053,0.867701106779687,0.8627737987035345,0.7865667499306134,0.4569980204105377,0.00049
57,0.8711441836195316,0.8623099131593424,0.8574853401432679,0.7780144865786109,0.6014959216117859,0.00049
58,0.8717937631283453,0.8673886487836291,0.8631641996703916,0.7661616919154042,0.6110104918479919,0.00049
59,0.8679597152921255,0.8675887672120406,0.8621299381404679,0.7890485968514716,0.5503622889518738,0.00049
60,0.8677815994816626,0.8635096365631373,0.8602102109240466,0.7851648351648352,0.4403076767921448,0.000343
61,0.861034130264899,0.8700106029598258,0.8673875448419359,0.7939931740614334,0.41884246468544006,0.000343
62,0.8588110089540005,0.8718995661362975,0.8672885713965062,0.7913347309573725,0.5249606966972351,0.000343
63,0.8574290291040005,0.8733686280957743,0.8695764914841269,0.7822931785195936,0.5470709800720215,0.000343
64,0.8566931559891996,0.8724801780880271,0.8677198646277626,0.796734693877551,0.48598772287368774,0.000343
65,0.8574025077734165,0.8747378282743805,0.8699185364871986,0.799127233056048,0.4545848071575165,0.000343
66,0.8544726137391584,0.8740312933415528,0.8698593250887903,0.7942530338959408,0.4430757462978363,0.000343
67,0.8548727002210483,0.8727046992766516,0.8690493903677843,0.7897176569742942,0.472240686416626,0.000343
68,0.8528056031691575,0.8756551825223798,0.8721720904491964,0.8006482982171799,0.41917043924331665,0.000343
69,0.8523333874529231,0.8748657650754961,0.8715595518320715,0.7935447968836951,0.47401857376098633,0.000343
70,0.8512244753970833,0.8744488648451941,0.8720020962116385,0.7777943146301532,0.5304858088493347,0.000343
71,0.850442064855389,0.8765274824833197,0.8733112094163804,0.7967162933073605,0.4886271357536316,0.000343
72,0.851470291138647,0.8752849160458178,0.8722643442591835,0.788333569304828,0.5457377433776855,0.000343
73,0.8503824142876737,0.8763271271349058,0.872637238444309,0.7939231959487973,0.4670700430870056,0.000343
74,0.8495791070237607,0.8742989339705534,0.8708215435927317,0.7881392350666093,0.4718882739543915,0.000343
75,0.848161744262406,0.8771054883150265,0.873877934275133,0.802118701616189,0.41406625509262085,0.000343
76,0.8455888833590373,0.8764845209896117,0.8725010377579479,0.7877038533698947,0.6228183507919312,0.000343
77,0.8461080532587931,0.8769867519073244,0.87225630309999,0.8022505832304103,0.5201115012168884,0.000343
78,0.8436909774820248,0.8792463764270285,0.8753167855496411,0.7926426210662452,0.5388834476470947,0.000343
79,0.844864112293411,0.8787281928958433,0.8738943615794585,0.8050893340552246,0.4690672755241394,0.000343
80,0.8435986768937634,0.8784752018203038,0.8739788337755974,0.803477780844604,0.547432005405426,0.00024009999999999998
81,0.8398918269161216,0.88331575386918,0.8797802656451393,0.8089364035087719,0.4436614215373993,0.00024009999999999998
82,0.8383829126101054,0.8823996237078582,0.8795093654011874,0.7989800254993625,0.48913952708244324,0.00024009999999999998
83,0.837095898901393,0.8816945102950428,0.8788886774964764,0.8072727272727273,0.4316277801990509,0.00024009999999999998
84,0.8367205801124344,0.883384065803109,0.8806574363935425,0.8104227599042808,0.43846815824508667,0.00024009999999999998
85,0.8368832471365938,0.8815619140672198,0.8787131811747807,0.8037694013303769,0.4765753149986267,0.00024009999999999998
86,0.8347236164315732,0.8831004725606363,0.8798406677328365,0.8028384583275359,0.5250264406204224,0.00024009999999999998
87,0.8338948143218567,0.8815634145605662,0.8783539968681753,0.8,0.5386417508125305,0.00024009999999999998
88,0.8341875838900279,0.884777668741928,0.8825300293933236,0.8049873914261698,0.4556677043437958,0.00024009999999999998
89,0.8349155946644005,0.8818285675295451,0.8777848552123811,0.8028832825062379,0.5166940689086914,0.00024009999999999998
90,0.8331152627805988,0.8837861190466149,0.879606223202142,0.8129380053908356,0.42855551838874817,0.00024009999999999998
91,0.8321099610861666,0.8821374322389051,0.8785919855386585,0.7997747113489158,0.5951212644577026,0.00024009999999999998
92,0.8320683628737093,0.883642624498697,0.8799598320388831,0.8033660589060309,0.5673537850379944,0.00024009999999999998
93,0.8295976129358638,0.885169455452011,0.8823936369849341,0.8083491461100569,0.5069137811660767,0.00024009999999999998
94,0.8299238487869918,0.8861456448338567,0.8835744632542595,0.8116102280580512,0.48581239581108093,0.00024009999999999998
95,0.8300131115608824,0.8870651313618746,0.8845017557019051,0.8055992001142694,0.5139095783233643,0.00024009999999999998
96,0.8299535661638378,0.8840716866224383,0.8820737271754048,0.8011544011544012,0.42807966470718384,0.00024009999999999998
97,0.8302314424229239,0.8882481124188569,0.8857475298747349,0.8095104108047271,0.4081329107284546,0.00024009999999999998
98,0.829536998343325,0.885392081280619,0.8818721228829601,0.8088255447444155,0.4772927463054657,0.00024009999999999998
99,0.8288977486406733,0.885679544216459,0.8827621203496653,0.8060984060984061,0.5101145505905151,0.00024009999999999998
100,0.826758099054386,0.8856966024566076,0.8830949571399777,0.8077900084674005,0.44962891936302185,0.00016806999999999998
101,0.8247180651285929,0.8878409653953067,0.8853104030563879,0.8024351355268879,0.5787477493286133,0.00016806999999999998
102,0.8230805815812833,0.8880503631904657,0.8850237972561483,0.8083379966424175,0.5158534049987793,0.00016806999999999998
103,0.8230985370938649,0.8871414196025397,0.8836985288612889,0.8044100801832761,0.5495703220367432,0.00016806999999999998
104,0.8214628088498068,0.888277608959114,0.8861272578957733,0.808833872555915,0.42622900009155273,0.00016806999999999998
105,0.8223631525943855,0.8869850918878434,0.8848955295721848,0.8102805029708443,0.4386219084262848,0.00016806999999999998
106,0.8211753840693933,0.8891782603469678,0.8866878488586383,0.8097098214285714,0.45531585812568665,0.00016806999999999998
107,0.8225118602345327,0.8889682702518034,0.8861467178018458,0.8102839384093798,0.48603588342666626,0.00016806999999999998
108,0.8214423585080814,0.8887719820300916,0.8868038551366126,0.8138775510204082,0.4552389085292816,0.00016806999999999998
109,0.8221751208790762,0.8884000966001823,0.8856969163206551,0.809676968256188,0.4796075224876404,0.00016806999999999998
110,0.8217479740074295,0.888722189342991,0.8853423249095577,0.8096304591265397,0.5226848721504211,0.00016806999999999998
111,0.8198119986081076,0.8891445782200074,0.8862349743747422,0.8051612903225807,0.5337703227996826,0.00016806999999999998
112,0.8189285298783384,0.8897183984650111,0.8870973195461073,0.8067299396031061,0.4985992908477783,0.00016806999999999998
113,0.8191830650299133,0.8895595436036259,0.8874223075966982,0.8068473609129815,0.49760547280311584,0.00016806999999999998
114,0.8190091101233354,0.8877796820881054,0.8853249372824306,0.803946803946804,0.5907154679298401,0.00016806999999999998
115,0.8190715473569082,0.8887264144163609,0.8865349725857136,0.8065546451881683,0.5625922083854675,0.00016806999999999998
116,0.8193039077960564,0.8901976876291906,0.8868858428667334,0.8079281334664195,0.6086031198501587,0.00016806999999999998
117,0.8174660885167455,0.8896693165379164,0.8861973787844383,0.8111966410076977,0.45385831594467163,0.00016806999999999998
118,0.8176651448308827,0.8887940945636179,0.8864089963902309,0.8019031141868512,0.5779954195022583,0.00016806999999999998
119,0.8180344304638708,0.890253166396341,0.8874355751593338,0.8109917701213558,0.5207774043083191,0.00016806999999999998
120,0.817782989162171,0.8892643017943846,0.8864358517654265,0.8123876676344532,0.5510514974594116,0.00011764899999999998
