source,target,label,label_evidence,raw_prediction_score,calibrated_prediction_score,threshold,predicted_label,confidence_margin_from_threshold,predictive_entropy_nats,conformal_no_interaction_p_value,conformal_interaction_p_value,conformal_prediction_set,conformal_prediction_set_size,conformal_abstain,source_nearest_train_tanimoto,target_nearest_train_tanimoto,pair_minimum_nearest_train_tanimoto,source_exactly_seen_in_training,target_exactly_seen_in_training,structural_ood_flag
C1C(=S)N(C2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F)CC(F)(F)F,C1CN(CC1C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N)CCC4=CC5=C(C=C4)OCC5,1,reported_twosides,9.142178168985993e-05,0.00155196156572004,0.5557555001027313,0,0.5542035385370113,0.011589209733064536,0.941722972972973,0.0008445945945945946,no_interaction,1,False,1.0,1.0,1.0,True,True,False
CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C,CCN1CCN(C(=O)C1=O)C(=O)NC(C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-],1,reported_twosides,0.0002062747225863859,0.0026744582231699493,0.5557555001027313,0,0.5530810418795614,0.018514391787254898,0.9172297297297297,0.0008445945945945946,no_interaction,1,False,1.0,1.0,1.0,True,True,False
CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O,1,reported_twosides,0.0003550283145159483,0.0038440572568377313,0.5557555001027313,0,0.5519114428458936,0.025214333977816215,0.9045608108108109,0.0008445945945945946,no_interaction,1,False,1.0,1.0,1.0,True,True,False
C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl,CCCCS(=O)(=O)NC(CC1=CC=C(C=C1)OCCCCC2CCNCC2)C(=O)O,1,reported_twosides,0.0005215139826759696,0.004968850333201329,0.5557555001027313,0,0.55078664976953,0.03131408354572775,0.8885135135135135,0.0008445945945945946,no_interaction,1,False,1.0,1.0,1.0,True,True,False
C1CC1CN2CCC34C5C(=O)CCC3(C2CC6=C4C(=C(C=C6)O)O5)O,CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl,1,reported_twosides,0.0007003289647400379,0.006048299190374517,0.5557555001027313,0,0.5497072009123568,0.03692455148278004,0.8783783783783784,0.0008445945945945946,no_interaction,1,False,1.0,1.0,1.0,True,True,False
C1=CC(=C2NC(=C3C=CC=CC3=O)N(N2)C4=CC=C(C=C4)C(=O)O)C(=O)C=C1,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O,1,reported_twosides,0.0009257097844965756,0.007283771321415601,0.5557555001027313,0,0.5484717287813158,0.04310867827368865,0.8673986486486487,0.0016891891891891893,no_interaction,1,False,1.0,1.0,1.0,True,True,False
C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCN1CCN(C(=O)C1=O)C(=O)NC(C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-],1,reported_twosides,0.001037159701809287,0.00785636096458627,0.5557555001027313,0,0.547899139138145,0.045900735930328423,0.8631756756756757,0.0016891891891891893,no_interaction,1,False,1.0,1.0,1.0,True,True,False
CC(C)(C)C#CC=CCN(C)CC1=CC=CC2=CC=CC=C21,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,1,reported_twosides,0.0011462639085948467,0.008397013249537498,0.5557555001027313,0,0.5473584868531939,0.048498368228194276,0.8547297297297297,0.0016891891891891893,no_interaction,1,False,1.0,1.0,1.0,True,True,False
C=CCN.C1C(O1)CCl,CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.O.[Co],1,reported_twosides,0.0018282345263287425,0.011451025715315035,0.5557555001027313,0,0.5443044743874162,0.06256758550464353,0.8353040540540541,0.0016891891891891893,no_interaction,1,False,1.0,1.0,1.0,True,True,False
CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,CNC1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N,1,reported_twosides,0.0019775801338255405,0.012063424044538145,0.5557555001027313,0,0.5436920760581931,0.0652814737163098,0.831081081081081,0.0016891891891891893,no_interaction,1,False,1.0,1.0,1.0,True,True,False
CC(=O)OCC(=O)C12C(CC3C1(CC(C4(C3CC(C5=CC(=O)C=CC54C)F)F)O)C)OC(O2)(C)C,CCCCCC(C=CC1C(CC2C1CC(=CCCCC(=O)O)O2)O)O,1,reported_twosides,0.0025644078850746155,0.014330668451840754,0.5557555001027313,0,0.5414248316508906,0.07506624227754535,0.8158783783783784,0.0016891891891891893,no_interaction,1,False,1.0,1.0,1.0,True,True,False
CC1(OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)C,CCCC1=NC(=C2N1NC(=NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C,1,reported_twosides,0.0029032984748482704,0.01555771028000145,0.5557555001027313,0,0.5401977898227299,0.08020589929106478,0.8108108108108109,0.0016891891891891893,no_interaction,1,False,1.0,1.0,1.0,True,True,False
CCC1C(COC1=O)CC2=CN=CN2C,CCNC1CN(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)CCCOC,1,reported_twosides,0.003603152697905898,0.017945048402853523,0.5557555001027313,0,0.5378104516998778,0.08993007353136398,0.7981418918918919,0.0016891891891891893,no_interaction,1,False,1.0,1.0,1.0,True,True,False
CC(C)C(C(=O)OCC(CO)OCN1C=NC2=C1NC(=NC2=O)N)N,CNC(=C[N+](=O)[O-])NCCSCC1=CSC(=N1)CN(C)C,1,reported_twosides,0.003816609038040042,0.018640114922442434,0.5557555001027313,0,0.5371153851802889,0.09269842468117476,0.793918918918919,0.0016891891891891893,no_interaction,1,False,1.0,1.0,1.0,True,True,False
CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(C)O,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,1,reported_twosides,0.0040764533914625645,0.0194682041025401,0.5557555001027313,0,0.5362872960001912,0.09596218126504052,0.7896959459459459,0.0016891891891891893,no_interaction,1,False,1.0,1.0,1.0,True,True,False
