source,target,label,label_evidence,raw_prediction_score,calibrated_prediction_score,threshold,predicted_label,confidence_margin_from_threshold,predictive_entropy_nats,conformal_no_interaction_p_value,conformal_interaction_p_value,conformal_prediction_set,conformal_prediction_set_size,conformal_abstain,source_nearest_train_tanimoto,target_nearest_train_tanimoto,pair_minimum_nearest_train_tanimoto,source_exactly_seen_in_training,target_exactly_seen_in_training,structural_ood_flag
C1=NC2=C(N1COC(CO)CO)NC(=NC2=O)N,C[N+](C)(C)CC(CC(=O)O)O,0,unreported_twosides_sampled,0.9999165534973145,0.9999313142014826,0.4965154478341322,1,0.5034158663673505,0.0007271033129303728,0.0008396305625524769,1.0,interaction,1,False,1.0,0.36666666666666664,0.36666666666666664,True,False,True
C1=NNC2=C1NC=NC2=O,C[N+](C)(C)CC(CC(=O)O)O,0,unreported_twosides_sampled,0.9997629523277283,0.9997988666242711,0.4965154478341322,1,0.5032834187901389,0.0019130683843488006,0.0008396305625524769,1.0,interaction,1,False,1.0,0.36666666666666664,0.36666666666666664,True,False,True
CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,C[N+](C)(C)CC(CC(=O)O)O,0,unreported_twosides_sampled,0.9995070695877075,0.9995727410353644,0.4965154478341322,1,0.5030572932012323,0.003741894103768902,0.0008396305625524769,1.0,interaction,1,False,1.0,0.36666666666666664,0.36666666666666664,True,False,True
CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,C[N+](C)(C)CC(CC(=O)O)O,0,unreported_twosides_sampled,0.9994964599609375,0.9995632740408644,0.4965154478341322,1,0.5030478262067322,0.0038152319786558847,0.0008396305625524769,1.0,interaction,1,False,1.0,0.36666666666666664,0.36666666666666664,True,False,True
C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O,C[N+](C)(C)CC(CC(=O)O)O,0,unreported_twosides_sampled,0.9994718432426453,0.9995412862489931,0.4965154478341322,1,0.5030258384148609,0.003984779743633392,0.0008396305625524769,1.0,interaction,1,False,1.0,0.36666666666666664,0.36666666666666664,True,False,True
C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,C[N+](C)(C)CC(CC(=O)O)O,0,unreported_twosides_sampled,0.999264657497406,0.9993551515452513,0.4965154478341322,1,0.5028397037111192,0.005382016587424168,0.0008396305625524769,0.9991603694374476,interaction,1,False,1.0,0.36666666666666664,0.36666666666666664,True,False,True
CC1=NC=C(N1CCO)[N+](=O)[O-],C[N+](C)(C)CC(CC(=O)O)O,0,unreported_twosides_sampled,0.9992254972457886,0.9993197821614532,0.4965154478341322,1,0.502804334327321,0.005640881428669634,0.0008396305625524769,0.9991603694374476,interaction,1,False,1.0,0.36666666666666664,0.36666666666666664,True,False,True
C1=NC2=C(N1COCCO)NC(=NC2=O)N,C[N+](C)(C)CC(CC(=O)O)O,0,unreported_twosides_sampled,0.9991663694381714,0.9992662797709099,0.4965154478341322,1,0.5027508319367777,0.00602899072358897,0.0008396305625524769,0.998320738874895,interaction,1,False,1.0,0.36666666666666664,0.36666666666666664,True,False,True
CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC,C[N+](C)(C)CC(CC(=O)O)O,0,unreported_twosides_sampled,0.9991451501846313,0.9992470518126696,0.4965154478341322,1,0.5027316039785374,0.00616750218719222,0.0008396305625524769,0.998320738874895,interaction,1,False,1.0,0.36666666666666664,0.36666666666666664,True,False,True
CN1CC(=O)N2C(C1=O)CC3=C(C2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36,CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl,0,unreported_twosides_sampled,0.99913090467453,0.9992341352992598,0.4965154478341322,1,0.5027186874651275,0.006260271502841384,0.0008396305625524769,0.998320738874895,interaction,1,False,0.24050632911392406,1.0,0.24050632911392406,False,True,True
