source,target,label,label_evidence,raw_prediction_score,calibrated_prediction_score,threshold,predicted_label,confidence_margin_from_threshold,predictive_entropy_nats,conformal_no_interaction_p_value,conformal_interaction_p_value,conformal_prediction_set,conformal_prediction_set_size,conformal_abstain,source_nearest_train_tanimoto,target_nearest_train_tanimoto,pair_minimum_nearest_train_tanimoto,source_exactly_seen_in_training,target_exactly_seen_in_training,structural_ood_flag
CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C3CCCCC3CC2C(=O)O,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,0,unreported_twosides_sampled,0.9999949932098389,0.999897268223167,0.5092713250521524,1,0.4906259431710146,0.001046152376739725,0.0008396305625524769,0.9991603694374476,interaction,1,False,0.9636363636363636,1.0,0.9636363636363636,False,True,False
CN(C)CC1CCCCC1(C2=CC(=CC=C2)OC)O,CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O,0,unreported_twosides_sampled,0.999993085861206,0.9998687398721806,0.5092713250521524,1,0.49059741482002817,0.0013044977848546166,0.0008396305625524769,0.9991603694374476,interaction,1,False,1.0,0.375,0.375,True,False,True
CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O,0,unreported_twosides_sampled,0.9999834299087524,0.999745136141161,0.5092713250521524,1,0.49047381108900856,0.0023637740057694955,0.0008396305625524769,0.9991603694374476,interaction,1,False,1.0,0.375,0.375,True,False,True
CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O,0,unreported_twosides_sampled,0.9999809265136719,0.9997164075408572,0.5092713250521524,1,0.4904450824887048,0.0025999276089173316,0.0008396305625524769,0.9991603694374476,interaction,1,False,1.0,0.375,0.375,True,False,True
CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC,0,unreported_twosides_sampled,0.9999723434448242,0.9996240011633831,0.5092713250521524,1,0.4903526761112307,0.003341026581106556,0.0008396305625524769,0.9991603694374476,interaction,1,False,0.375,1.0,0.375,False,True,True
CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C,CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O,0,unreported_twosides_sampled,0.9999672174453735,0.9995722036460234,0.5092713250521524,1,0.49030087859387095,0.00374606266729,0.0008396305625524769,0.9974811083123426,interaction,1,False,1.0,0.375,0.375,True,False,True
CC1=CC(=C(C=C1)O)C(CCN(C(C)C)C(C)C)C2=CC=CC=C2,CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O,0,unreported_twosides_sampled,0.999963641166687,0.999537227772519,0.5092713250521524,1,0.4902659027203665,0.004015957822582501,0.0008396305625524769,0.9974811083123426,interaction,1,False,1.0,0.375,0.375,True,False,True
CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O,0,unreported_twosides_sampled,0.9999616146087646,0.9995177791845911,0.5092713250521524,1,0.4902464541324386,0.004164877180600459,0.0008396305625524769,0.9974811083123426,interaction,1,False,1.0,0.375,0.375,True,False,True
CC(=O)NC(CS)C(=O)O,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(C)O,0,unreported_twosides_sampled,0.9999607801437378,0.9995098434599101,0.5092713250521524,1,0.4902385184077577,0.00422541436889811,0.0008396305625524769,0.9974811083123426,interaction,1,False,1.0,0.23529411764705882,0.23529411764705882,True,False,True
C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O,0,unreported_twosides_sampled,0.999946117401123,0.9993762315438127,0.5092713250521524,1,0.4901049064916603,0.005226817486143238,0.0008396305625524769,0.9958018471872376,interaction,1,False,1.0,0.375,0.375,True,False,True
