source,target,label,label_evidence,raw_prediction_score,calibrated_prediction_score,threshold,predicted_label,confidence_margin_from_threshold,predictive_entropy_nats,conformal_no_interaction_p_value,conformal_interaction_p_value,conformal_prediction_set,conformal_prediction_set_size,conformal_abstain,source_nearest_train_tanimoto,target_nearest_train_tanimoto,pair_minimum_nearest_train_tanimoto,source_exactly_seen_in_training,target_exactly_seen_in_training,structural_ood_flag
CC(C)C(C(=O)OCCOCN1C=NC2=C1NC(=NC2=O)N)N,CCCCCCCCCCCCCCCCCCCCCCO,1,reported_twosides,0.002267186064273119,0.0023671756619430134,0.47450715325434717,0,0.47213997759240417,0.016676452417069047,0.9835651074589128,0.00042140750105351877,no_interaction,1,False,1.0,1.0,1.0,True,True,False
CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4)N,1,reported_twosides,0.003085882868617773,0.0031867427523866953,0.47450715325434717,0,0.4713204105019605,0.02150146609078286,0.9793510324483776,0.00042140750105351877,no_interaction,1,False,1.0,1.0,1.0,True,True,False
CC(=O)NC1C(C=C(OC1C(C(CO)O)O)C(=O)O)N=C(N)N,CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1,1,reported_twosides,0.0032250003423541784,0.0033251732557088355,0.47450715325434717,0,0.4711819799986383,0.0222938537518356,0.9793510324483776,0.00042140750105351877,no_interaction,1,False,1.0,1.0,1.0,True,True,False
C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,1,reported_twosides,0.0050583756528794765,0.0051324536080145835,0.47450715325434717,0,0.4693746996463326,0.03217843534699268,0.9679730299199326,0.00042140750105351877,no_interaction,1,False,1.0,1.0,1.0,True,True,False
C(CN)CNCCSP(=O)(O)O,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,1,reported_twosides,0.0064262207597494125,0.0064649675364770245,0.47450715325434717,0,0.46804218571787015,0.039036235660936815,0.9620733249051833,0.00042140750105351877,no_interaction,1,False,1.0,1.0,1.0,True,True,False
C1=CN=C(C=N1)C(=O)N,C1CNP(=O)(OC1)N(CCCl)CCCl,1,reported_twosides,0.009381935000419617,0.009312342797901805,0.47450715325434717,0,0.46519481045644534,0.0528172233080236,0.9490096923725242,0.00042140750105351877,no_interaction,1,False,1.0,1.0,1.0,True,True,False
C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,1,reported_twosides,0.01353315357118845,0.013259618225292499,0.47450715325434717,0,0.4612475350290547,0.07049307338276886,0.9292035398230089,0.00042140750105351877,no_interaction,1,False,1.0,1.0,1.0,True,True,False
C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,1,reported_twosides,0.01398412510752678,0.013685633144416696,0.47450715325434717,0,0.4608215201099305,0.07232219946511514,0.9262536873156342,0.00042140750105351877,no_interaction,1,False,1.0,1.0,1.0,True,True,False
C1=NC2=C(N1COCCO)NC(=NC2=O)N,CCCCCCCCCCCCCCCCCCCCCCO,1,reported_twosides,0.014215707778930664,0.013904215031823007,0.47450715325434717,0,0.4606029382225242,0.07325545102489212,0.9254108723135271,0.00042140750105351877,no_interaction,1,False,1.0,1.0,1.0,True,True,False
CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)CC=CC)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl,1,reported_twosides,0.017180241644382477,0.0166921796884667,0.47450715325434717,0,0.45781497356588047,0.0848700861680585,0.9152970922882427,0.0012642225031605564,no_interaction,1,False,1.0,1.0,1.0,True,True,False
