source,target,label,label_evidence,raw_prediction_score,calibrated_prediction_score,threshold,predicted_label,confidence_margin_from_threshold,predictive_entropy_nats,conformal_no_interaction_p_value,conformal_interaction_p_value,conformal_prediction_set,conformal_prediction_set_size,conformal_abstain,source_nearest_train_tanimoto,target_nearest_train_tanimoto,pair_minimum_nearest_train_tanimoto,source_exactly_seen_in_training,target_exactly_seen_in_training,structural_ood_flag
C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,0,unreported_twosides_sampled,0.9991611242294312,0.9977096070027838,0.42850215989437923,1,0.5692074471084045,0.01621114004809366,0.0016792611251049538,0.9093198992443325,interaction,1,False,0.5256410256410257,0.7446808510638298,0.5256410256410257,False,False,False
CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O,CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl,0,unreported_twosides_sampled,0.9977973699569702,0.9945569717434868,0.42850215989437923,1,0.5660548118491076,0.03380497881322955,0.0025188916876574307,0.8681780016792612,interaction,1,False,0.717948717948718,0.5,0.5,False,False,False
C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O,0,unreported_twosides_sampled,0.9955042004585266,0.9896941430227986,0.42850215989437923,1,0.5611919831284193,0.05740230611725437,0.0033585222502099076,0.8245172124265323,interaction,1,False,0.5256410256410257,0.717948717948718,0.5256410256410257,False,False,False
CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)O,CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O,0,unreported_twosides_sampled,0.9947205781936646,0.9881039320429185,0.42850215989437923,1,0.5596017721485392,0.06454301599499634,0.0033585222502099076,0.8119227539882452,interaction,1,False,0.449438202247191,0.717948717948718,0.449438202247191,False,False,False
CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)O,CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl,0,unreported_twosides_sampled,0.9941977262496948,0.9870578706400757,0.42850215989437923,1,0.5585557107456964,0.06912091401087375,0.0033585222502099076,0.8060453400503779,interaction,1,False,0.449438202247191,0.5,0.449438202247191,False,False,False
C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O,0,unreported_twosides_sampled,0.9931545257568359,0.9850017397758576,0.42850215989437923,1,0.5564995798814784,0.07787522905750069,0.0033585222502099076,0.7951301427371956,interaction,1,False,0.5522388059701493,0.717948717948718,0.5522388059701493,False,False,False
C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl,0,unreported_twosides_sampled,0.9930500984191895,0.9847979871479733,0.42850215989437923,1,0.556295827253594,0.07872647570517768,0.0033585222502099076,0.7951301427371956,interaction,1,False,0.5256410256410257,0.5,0.5,False,False,False
C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,CC(C)C(CC1=CC(=C(C=C1)OC)OCCCOC)CC(C(CC(C(C)C)C(=O)NCC(C)(C)C(=O)N)O)N,0,unreported_twosides_sampled,0.99014812707901,0.9792612318485383,0.42850215989437923,1,0.5507590719541591,0.10090050814509206,0.0033585222502099076,0.7682619647355163,interaction,1,False,0.7446808510638298,0.28735632183908044,0.28735632183908044,False,False,True
CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl,CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O,0,unreported_twosides_sampled,0.9830021262168884,0.966369486508414,0.42850215989437923,1,0.5378673266140348,0.14714407300952062,0.008396305625524769,0.7061293031066331,interaction,1,False,0.36764705882352944,0.717948717948718,0.36764705882352944,False,False,True
C1=CC(=CC=C1CCC2=CNC3=C2C(=O)N=C(N3)N)C(=O)NC(CCC(=O)O)C(=O)O,CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl,0,unreported_twosides_sampled,0.9764156937599182,0.9551161298207802,0.42850215989437923,1,0.526613969926401,0.1831661974723352,0.0109151973131822,0.6683459277917716,interaction,1,False,0.5,0.5,0.5,False,False,False
C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,CC(C)C(CC1=CC(=C(C=C1)OC)OCCCOC)CC(C(CC(C(C)C)C(=O)NCC(C)(C)C(=O)N)O)N,0,unreported_twosides_sampled,0.9722189903259277,0.9481768113944864,0.42850215989437923,1,0.5196746515001072,0.20384891698459526,0.0109151973131822,0.6523929471032746,interaction,1,False,0.5256410256410257,0.28735632183908044,0.28735632183908044,False,False,True
CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO,CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O,0,unreported_twosides_sampled,0.9712754487991333,0.9466378411731523,0.42850215989437923,1,0.5181356812787731,0.2082983690156039,0.0109151973131822,0.6490344248530646,interaction,1,False,0.5652173913043478,0.717948717948718,0.5652173913043478,False,False,False
C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl,CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O,0,unreported_twosides_sampled,0.9625476002693176,0.9327212763888381,0.42850215989437923,1,0.5042191164944588,0.2465422783865088,0.015113350125944584,0.6238455079764903,interaction,1,False,0.3111111111111111,0.717948717948718,0.3111111111111111,False,False,True
C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,0,unreported_twosides_sampled,0.96247798204422,0.9326123831778539,0.42850215989437923,1,0.5041102232834747,0.24682849277561425,0.015113350125944584,0.6238455079764903,interaction,1,False,0.5256410256410257,0.5522388059701493,0.5256410256410257,False,False,False
C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC,0,unreported_twosides_sampled,0.945522665977478,0.9069095747514243,0.42850215989437923,1,0.4784074148570451,0.30963022279811503,0.018471872376154493,0.5827036104114189,interaction,1,False,0.5256410256410257,0.2878787878787879,0.2878787878787879,False,False,True
CC(C)C(CC1=CC(=C(C=C1)OC)OCCCOC)CC(C(CC(C(C)C)C(=O)NCC(C)(C)C(=O)N)O)N,CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O,0,unreported_twosides_sampled,0.9426469802856445,0.9026923749775654,0.42850215989437923,1,0.47419021508318615,0.319126623627381,0.019311502938706968,0.5726280436607892,interaction,1,False,0.28735632183908044,0.717948717948718,0.28735632183908044,False,False,True
CC(C)C(CC1=CC(=C(C=C1)OC)OCCCOC)CC(C(CC(C(C)C)C(=O)NCC(C)(C)C(=O)N)O)N,CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl,0,unreported_twosides_sampled,0.9230055809020996,0.8747809579666386,0.42850215989437923,1,0.44627879807225934,0.37719617814748313,0.022670025188916875,0.5222502099076406,interaction,1,False,0.28735632183908044,0.5,0.28735632183908044,False,False,True
CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)[O-])C,CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl,0,unreported_twosides_sampled,0.9079120755195618,0.8542356157730905,0.42850215989437923,1,0.42573345587871125,0.4152910760663777,0.027707808564231738,0.4920235096557515,interaction,1,False,0.7090909090909091,0.5,0.5,False,False,False
CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C,CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O,0,unreported_twosides_sampled,0.8838121294975281,0.8227546897980369,0.42850215989437923,1,0.39425252990365767,0.46719061098786413,0.0327455919395466,0.436607892527288,interaction,1,False,0.48,0.717948717948718,0.48,False,False,False
CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl,CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl,0,unreported_twosides_sampled,0.8762747645378113,0.8132000660788908,0.42850215989437923,1,0.3846979061845116,0.481549422283168,0.03442485306465155,0.4248530646515533,interaction,1,False,0.36764705882352944,0.5,0.36764705882352944,False,False,True
C1=CC(=CC=C1CCC2=CNC3=C2C(=O)N=C(N3)N)C(=O)NC(CCC(=O)O)C(=O)O,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,0,unreported_twosides_sampled,0.8630378842353821,0.7967194597382848,0.42850215989437923,1,0.3682172998439056,0.504916723624673,0.04114189756507137,0.4063811922753988,interaction,1,False,0.5,0.5522388059701493,0.5,False,False,False
CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)[O-])C,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl,0,unreported_twosides_sampled,0.8527399897575378,0.7841432229872501,0.42850215989437923,1,0.3556410630928709,0.5216137772550868,0.04450041981528128,0.3963056255247691,interaction,1,False,0.7090909090909091,0.5142857142857142,0.5142857142857142,False,False,False
